"","Date","Pool","Number of Blocks","Percentage of Blocks"
"10573",2013-06-17,"BitMinter",7,3.78378378378378
"10574",2013-06-17,"Discus Fish",8,4.32432432432432
"10575",2013-06-17,"Itzod",3,1.62162162162162
"10576",2013-06-17,"Mineb.tc",2,1.08108108108108
"10577",2013-06-17,"Bitparking",7,3.78378378378378
"10578",2013-06-17,"ST Mining Corp",1,0.540540540540541
"10579",2013-06-17,"DeepBit",3,1.62162162162162
"10580",2013-06-17,"Ozcoin",1,0.540540540540541
"10581",2013-06-18,"Discus Fish",4,2.75862068965517
"10582",2013-06-18,"BTC Guild",44,30.3448275862069
"10583",2013-06-18,"Eligius",4,2.75862068965517
"10584",2013-06-18,"EclipseMC",3,2.06896551724138
"10585",2013-06-18,"ASICMiner",24,16.551724137931
"10586",2013-06-18,"Slush",15,10.3448275862069
"10587",2013-06-18,"BitMinter",4,2.75862068965517
"10588",2013-06-18,"Itzod",5,3.44827586206897
"10589",2013-06-18,"50BTC.com",26,17.9310344827586
"10590",2013-06-18,"DeepBit",1,0.689655172413793
"10591",2013-06-18,"Polmine",4,2.75862068965517
"10592",2013-06-18,"HHTT",1,0.689655172413793
"10593",2013-06-18,"Unknown",2,1.37931034482759
"10594",2013-06-18,"p2Pool",4,2.75862068965517
"10595",2013-06-18,"Ozcoin",2,1.37931034482759
"10596",2013-06-18,"Bitparking",1,0.689655172413793
"10597",2013-06-18,"Mineb.tc",1,0.689655172413793
"10598",2013-06-19,"BTC Guild",37,26.4285714285714
"10599",2013-06-19,"50BTC.com",34,24.2857142857143
"10600",2013-06-19,"BitMinter",5,3.57142857142857
"10601",2013-06-19,"Discus Fish",6,4.28571428571429
"10602",2013-06-19,"p2Pool",1,0.714285714285714
"10603",2013-06-19,"ASICMiner",16,11.4285714285714
"10604",2013-06-19,"Slush",14,10
"10605",2013-06-19,"Ozcoin",3,2.14285714285714
"10606",2013-06-19,"Unknown",4,2.85714285714286
"10607",2013-06-19,"Eligius",5,3.57142857142857
"10608",2013-06-19,"Polmine",1,0.714285714285714
"10609",2013-06-19,"DeepBit",4,2.85714285714286
"10610",2013-06-19,"EclipseMC",5,3.57142857142857
"10611",2013-06-19,"Mineb.tc",1,0.714285714285714
"10612",2013-06-19,"Bitparking",2,1.42857142857143
"10613",2013-06-19,"HHTT",1,0.714285714285714
"10614",2013-06-19,"Itzod",1,0.714285714285714
"10615",2013-06-20,"Slush",14,10.2941176470588
"10616",2013-06-20,"ASICMiner",25,18.3823529411765
"10617",2013-06-20,"BTC Guild",37,27.2058823529412
"10618",2013-06-20,"50BTC.com",29,21.3235294117647
"10619",2013-06-20,"Eligius",5,3.67647058823529
"10620",2013-06-20,"EclipseMC",7,5.14705882352941
"10621",2013-06-20,"BitMinter",2,1.47058823529412
"10622",2013-06-20,"Discus Fish",2,1.47058823529412
"10623",2013-06-20,"Itzod",1,0.735294117647059
"10624",2013-06-20,"Mineb.tc",5,3.67647058823529
"10625",2013-06-20,"DeepBit",1,0.735294117647059
"10626",2013-06-20,"Bitparking",1,0.735294117647059
"10627",2013-06-20,"Unknown",3,2.20588235294118
"10628",2013-06-20,"Ozcoin",2,1.47058823529412
"10629",2013-06-20,"Polmine",1,0.735294117647059
"10630",2013-06-20,"HHTT",1,0.735294117647059
"10631",2013-06-21,"BTC Guild",40,25.974025974026
"10632",2013-06-21,"Slush",18,11.6883116883117
"10633",2013-06-21,"Eligius",4,2.5974025974026
"10634",2013-06-21,"ASICMiner",32,20.7792207792208
"10635",2013-06-21,"Ozcoin",2,1.2987012987013
"10636",2013-06-21,"EclipseMC",6,3.8961038961039
"10637",2013-06-21,"50BTC.com",26,16.8831168831169
"10638",2013-06-21,"Itzod",3,1.94805194805195
"10639",2013-06-21,"HHTT",6,3.8961038961039
"10640",2013-06-21,"Bitparking",2,1.2987012987013
"10641",2013-06-21,"Mineb.tc",2,1.2987012987013
"10642",2013-06-21,"Discus Fish",4,2.5974025974026
"10643",2013-06-21,"Unknown",3,1.94805194805195
"10644",2013-06-21,"ST Mining Corp",2,1.2987012987013
"10645",2013-06-21,"BitMinter",1,0.649350649350649
"10646",2013-06-21,"DeepBit",2,1.2987012987013
"10647",2013-06-21,"Polmine",1,0.649350649350649
"10648",2013-06-22,"ASICMiner",41,24.4047619047619
"10649",2013-06-22,"EclipseMC",1,0.595238095238095
"10650",2013-06-22,"BTC Guild",37,22.0238095238095
"10651",2013-06-22,"Slush",17,10.1190476190476
"10652",2013-06-22,"Unknown",8,4.76190476190476
"10653",2013-06-22,"DeepBit",7,4.16666666666667
"10654",2013-06-22,"50BTC.com",28,16.6666666666667
"10655",2013-06-22,"Discus Fish",8,4.76190476190476
"10656",2013-06-22,"Itzod",4,2.38095238095238
"10657",2013-06-22,"Bitparking",3,1.78571428571429
"10658",2013-06-22,"BitMinter",3,1.78571428571429
"10659",2013-06-22,"ST Mining Corp",1,0.595238095238095
"10660",2013-06-22,"Ozcoin",2,1.19047619047619
"10661",2013-06-22,"Eligius",5,2.97619047619048
"10662",2013-06-22,"CoinLab",1,0.595238095238095
"10663",2013-06-22,"Mineb.tc",1,0.595238095238095
"10664",2013-06-22,"HHTT",1,0.595238095238095
"10665",2013-06-23,"50BTC.com",31,17.6136363636364
"10666",2013-06-23,"Discus Fish",12,6.81818181818182
"10667",2013-06-23,"ASICMiner",32,18.1818181818182
"10668",2013-06-23,"BTC Guild",45,25.5681818181818
"10669",2013-06-23,"Unknown",5,2.84090909090909
"10670",2013-06-23,"DeepBit",2,1.13636363636364
"10671",2013-06-23,"Slush",17,9.65909090909091
"10672",2013-06-23,"Ozcoin",3,1.70454545454545
"10673",2013-06-23,"BitMinter",6,3.40909090909091
"10674",2013-06-23,"HHTT",2,1.13636363636364
"10675",2013-06-23,"Mineb.tc",2,1.13636363636364
"10676",2013-06-23,"Eligius",7,3.97727272727273
"10677",2013-06-23,"Polmine",1,0.568181818181818
"10678",2013-06-23,"Triplemining",2,1.13636363636364
"10679",2013-06-23,"EclipseMC",5,2.84090909090909
"10680",2013-06-23,"ST Mining Corp",1,0.568181818181818
"10681",2013-06-23,"Itzod",2,1.13636363636364
"10682",2013-06-23,"Bitparking",1,0.568181818181818
"10683",2013-06-24,"Eligius",8,4.84848484848485
"10684",2013-06-24,"DeepBit",4,2.42424242424242
"10685",2013-06-24,"ASICMiner",46,27.8787878787879
"10686",2013-06-24,"BTC Guild",34,20.6060606060606
"10687",2013-06-24,"ST Mining Corp",1,0.606060606060606
"10688",2013-06-24,"Slush",23,13.9393939393939
"10689",2013-06-24,"Itzod",2,1.21212121212121
"10690",2013-06-24,"50BTC.com",21,12.7272727272727
"10691",2013-06-24,"HHTT",3,1.81818181818182
"10692",2013-06-24,"Mineb.tc",6,3.63636363636364
"10693",2013-06-24,"Discus Fish",5,3.03030303030303
"10694",2013-06-24,"EclipseMC",2,1.21212121212121
"10695",2013-06-24,"Unknown",6,3.63636363636364
"10696",2013-06-24,"BitMinter",2,1.21212121212121
"10697",2013-06-24,"Polmine",1,0.606060606060606
"10698",2013-06-24,"p2Pool",1,0.606060606060606
"10699",2013-06-25,"50BTC.com",30,20
"10700",2013-06-25,"EclipseMC",7,4.66666666666667
"10701",2013-06-25,"Mineb.tc",5,3.33333333333333
"10702",2013-06-25,"ASICMiner",20,13.3333333333333
"10703",2013-06-25,"Slush",19,12.6666666666667
"10704",2013-06-25,"HHTT",4,2.66666666666667
"10705",2013-06-25,"BTC Guild",29,19.3333333333333
"10706",2013-06-25,"Discus Fish",7,4.66666666666667
"10707",2013-06-25,"Unknown",6,4
"10708",2013-06-25,"Bitparking",2,1.33333333333333
"10709",2013-06-25,"Eligius",7,4.66666666666667
"10710",2013-06-25,"ST Mining Corp",1,0.666666666666667
"10711",2013-06-25,"BitMinter",4,2.66666666666667
"10712",2013-06-25,"Ozcoin",4,2.66666666666667
"10713",2013-06-25,"Polmine",2,1.33333333333333
"10714",2013-06-25,"DeepBit",2,1.33333333333333
"10715",2013-06-25,"Itzod",1,0.666666666666667
"10716",2013-06-26,"Discus Fish",6,3.82165605095541
"10717",2013-06-26,"ASICMiner",25,15.9235668789809
"10718",2013-06-26,"Unknown",8,5.09554140127389
"10719",2013-06-26,"Slush",21,13.3757961783439
"10720",2013-06-26,"50BTC.com",35,22.2929936305732
"10721",2013-06-26,"EclipseMC",6,3.82165605095541
"10722",2013-06-26,"BTC Guild",25,15.9235668789809
"10723",2013-06-26,"Mineb.tc",6,3.82165605095541
"10724",2013-06-26,"HHTT",4,2.54777070063694
"10725",2013-06-26,"BitMinter",3,1.91082802547771
"10726",2013-06-26,"Eligius",7,4.45859872611465
"10727",2013-06-26,"Bitparking",3,1.91082802547771
"10728",2013-06-26,"ST Mining Corp",1,0.636942675159236
"10729",2013-06-26,"Polmine",2,1.27388535031847
"10730",2013-06-26,"Ozcoin",3,1.91082802547771
"10731",2013-06-26,"DeepBit",1,0.636942675159236
"10732",2013-06-26,"Itzod",1,0.636942675159236
"10733",2013-06-27,"BTC Guild",35,20.1149425287356
"10734",2013-06-27,"Slush",20,11.4942528735632
"10735",2013-06-27,"BitMinter",5,2.8735632183908
"10736",2013-06-27,"Unknown",4,2.29885057471264
"10737",2013-06-27,"Discus Fish",7,4.02298850574713
"10738",2013-06-27,"ASICMiner",33,18.9655172413793
"10739",2013-06-27,"50BTC.com",36,20.6896551724138
"10740",2013-06-27,"HHTT",4,2.29885057471264
"10741",2013-06-27,"EclipseMC",5,2.8735632183908
"10742",2013-06-27,"Eligius",4,2.29885057471264
"10743",2013-06-27,"Itzod",6,3.44827586206897
"10744",2013-06-27,"Polmine",1,0.574712643678161
"10745",2013-06-27,"Bitparking",3,1.72413793103448
"10746",2013-06-27,"CoinLab",1,0.574712643678161
"10747",2013-06-27,"Mineb.tc",5,2.8735632183908
"10748",2013-06-27,"Ozcoin",3,1.72413793103448
"10749",2013-06-27,"DeepBit",2,1.14942528735632
"10750",2013-06-28,"Slush",13,7.78443113772455
"10751",2013-06-28,"EclipseMC",6,3.59281437125748
"10752",2013-06-28,"ASICMiner",41,24.5508982035928
"10753",2013-06-28,"Discus Fish",3,1.79640718562874
"10754",2013-06-28,"BTC Guild",37,22.1556886227545
"10755",2013-06-28,"Mineb.tc",15,8.98203592814371
"10756",2013-06-28,"50BTC.com",24,14.3712574850299
"10757",2013-06-28,"Ozcoin",2,1.19760479041916
"10758",2013-06-28,"p2Pool",1,0.598802395209581
"10759",2013-06-28,"DeepBit",3,1.79640718562874
"10760",2013-06-28,"Eligius",3,1.79640718562874
"10761",2013-06-28,"ST Mining Corp",2,1.19760479041916
"10762",2013-06-28,"Unknown",7,4.19161676646707
"10763",2013-06-28,"BitMinter",2,1.19760479041916
"10764",2013-06-28,"Triplemining",2,1.19760479041916
"10765",2013-06-28,"CoinLab",1,0.598802395209581
"10766",2013-06-28,"HHTT",2,1.19760479041916
"10767",2013-06-28,"Itzod",1,0.598802395209581
"10768",2013-06-28,"Bitparking",1,0.598802395209581
"10769",2013-06-28,"Polmine",1,0.598802395209581
"10770",2013-06-29,"BTC Guild",35,20.7100591715976
"10771",2013-06-29,"Slush",18,10.6508875739645
"10772",2013-06-29,"Mineb.tc",13,7.69230769230769
"10773",2013-06-29,"ASICMiner",41,24.2603550295858
"10774",2013-06-29,"BitMinter",6,3.55029585798817
"10775",2013-06-29,"50BTC.com",23,13.6094674556213
"10776",2013-06-29,"Bitparking",1,0.591715976331361
"10777",2013-06-29,"Unknown",6,3.55029585798817
"10778",2013-06-29,"Polmine",2,1.18343195266272
"10779",2013-06-29,"HHTT",2,1.18343195266272
"10780",2013-06-29,"Discus Fish",3,1.77514792899408
"10781",2013-06-29,"EclipseMC",7,4.14201183431953
"10782",2013-06-29,"Itzod",2,1.18343195266272
"10783",2013-06-29,"Ozcoin",4,2.36686390532544
"10784",2013-06-29,"ST Mining Corp",2,1.18343195266272
"10785",2013-06-29,"Eligius",4,2.36686390532544
"10786",2013-06-30,"BTC Guild",25,14.792899408284
"10787",2013-06-30,"Slush",28,16.5680473372781
"10788",2013-06-30,"50BTC.com",24,14.2011834319527
"10789",2013-06-30,"Eligius",5,2.9585798816568
"10790",2013-06-30,"ASICMiner",40,23.6686390532544
"10791",2013-06-30,"Mineb.tc",9,5.32544378698225
"10792",2013-06-30,"BitMinter",9,5.32544378698225
"10793",2013-06-30,"Unknown",5,2.9585798816568
"10794",2013-06-30,"Itzod",2,1.18343195266272
"10795",2013-06-30,"HHTT",4,2.36686390532544
"10796",2013-06-30,"EclipseMC",5,2.9585798816568
"10797",2013-06-30,"DeepBit",2,1.18343195266272
"10798",2013-06-30,"p2Pool",1,0.591715976331361
"10799",2013-06-30,"ST Mining Corp",1,0.591715976331361
"10800",2013-06-30,"Discus Fish",2,1.18343195266272
"10801",2013-06-30,"Ozcoin",7,4.14201183431953
"10802",2013-07-01,"Slush",20,13.0718954248366
"10803",2013-07-01,"BTC Guild",32,20.9150326797386
"10804",2013-07-01,"ASICMiner",33,21.5686274509804
"10805",2013-07-01,"Mineb.tc",6,3.92156862745098
"10806",2013-07-01,"HHTT",1,0.65359477124183
"10807",2013-07-01,"BitMinter",5,3.26797385620915
"10808",2013-07-01,"50BTC.com",24,15.6862745098039
"10809",2013-07-01,"EclipseMC",9,5.88235294117647
"10810",2013-07-01,"Itzod",2,1.30718954248366
"10811",2013-07-01,"Ozcoin",3,1.96078431372549
"10812",2013-07-01,"DeepBit",3,1.96078431372549
"10813",2013-07-01,"Unknown",5,3.26797385620915
"10814",2013-07-01,"Discus Fish",2,1.30718954248366
"10815",2013-07-01,"Eligius",3,1.96078431372549
"10816",2013-07-01,"Bitparking",1,0.65359477124183
"10817",2013-07-01,"ST Mining Corp",2,1.30718954248366
"10818",2013-07-01,"p2Pool",1,0.65359477124183
"10819",2013-07-01,"Triplemining",1,0.65359477124183
"10820",2013-07-02,"ASICMiner",33,21.0191082802548
"10821",2013-07-02,"Unknown",3,1.91082802547771
"10822",2013-07-02,"Slush",23,14.6496815286624
"10823",2013-07-02,"BTC Guild",33,21.0191082802548
"10824",2013-07-02,"50BTC.com",23,14.6496815286624
"10825",2013-07-02,"Mineb.tc",6,3.82165605095541
"10826",2013-07-02,"Eligius",4,2.54777070063694
"10827",2013-07-02,"Ozcoin",3,1.91082802547771
"10828",2013-07-02,"Polmine",3,1.91082802547771
"10829",2013-07-02,"BitMinter",7,4.45859872611465
"10830",2013-07-02,"DeepBit",4,2.54777070063694
"10831",2013-07-02,"EclipseMC",5,3.18471337579618
"10832",2013-07-02,"Discus Fish",3,1.91082802547771
"10833",2013-07-02,"Bitparking",1,0.636942675159236
"10834",2013-07-02,"ST Mining Corp",3,1.91082802547771
"10835",2013-07-02,"HHTT",1,0.636942675159236
"10836",2013-07-02,"p2Pool",1,0.636942675159236
"10837",2013-07-02,"Itzod",1,0.636942675159236
"10838",2013-07-03,"50BTC.com",28,18.3006535947712
"10839",2013-07-03,"Unknown",5,3.26797385620915
"10840",2013-07-03,"ASICMiner",23,15.0326797385621
"10841",2013-07-03,"BTC Guild",34,22.2222222222222
"10842",2013-07-03,"EclipseMC",4,2.61437908496732
"10843",2013-07-03,"Mineb.tc",13,8.49673202614379
"10844",2013-07-03,"Discus Fish",12,7.84313725490196
"10845",2013-07-03,"Eligius",3,1.96078431372549
"10846",2013-07-03,"Itzod",3,1.96078431372549
"10847",2013-07-03,"HHTT",1,0.65359477124183
"10848",2013-07-03,"DeepBit",2,1.30718954248366
"10849",2013-07-03,"Polmine",1,0.65359477124183
"10850",2013-07-03,"Slush",16,10.4575163398693
"10851",2013-07-03,"MaxBTC",1,0.65359477124183
"10852",2013-07-03,"BitMinter",5,3.26797385620915
"10853",2013-07-03,"Ozcoin",1,0.65359477124183
"10854",2013-07-03,"Bitparking",1,0.65359477124183
"10855",2013-07-04,"BTC Guild",44,23.9130434782609
"10856",2013-07-04,"Slush",13,7.06521739130435
"10857",2013-07-04,"50BTC.com",24,13.0434782608696
"10858",2013-07-04,"ASICMiner",27,14.6739130434783
"10859",2013-07-04,"Unknown",10,5.43478260869565
"10860",2013-07-04,"Itzod",4,2.17391304347826
"10861",2013-07-04,"Eligius",11,5.97826086956522
"10862",2013-07-04,"Mineb.tc",11,5.97826086956522
"10863",2013-07-04,"HHTT",5,2.71739130434783
"10864",2013-07-04,"Discus Fish",6,3.26086956521739
"10865",2013-07-04,"ST Mining Corp",3,1.6304347826087
"10866",2013-07-04,"EclipseMC",11,5.97826086956522
"10867",2013-07-04,"BitMinter",6,3.26086956521739
"10868",2013-07-04,"Ozcoin",1,0.543478260869565
"10869",2013-07-04,"Bitparking",3,1.6304347826087
"10870",2013-07-04,"p2Pool",1,0.543478260869565
"10871",2013-07-04,"DeepBit",1,0.543478260869565
"10872",2013-07-04,"Polmine",2,1.08695652173913
"10873",2013-07-04,"Triplemining",1,0.543478260869565
"10874",2013-07-05,"EclipseMC",9,5.45454545454545
"10875",2013-07-05,"BTC Guild",27,16.3636363636364
"10876",2013-07-05,"ASICMiner",28,16.969696969697
"10877",2013-07-05,"50BTC.com",29,17.5757575757576
"10878",2013-07-05,"HHTT",2,1.21212121212121
"10879",2013-07-05,"Unknown",10,6.06060606060606
"10880",2013-07-05,"Slush",20,12.1212121212121
"10881",2013-07-05,"Discus Fish",6,3.63636363636364
"10882",2013-07-05,"Ozcoin",4,2.42424242424242
"10883",2013-07-05,"Mineb.tc",11,6.66666666666667
"10884",2013-07-05,"BitMinter",7,4.24242424242424
"10885",2013-07-05,"Polmine",1,0.606060606060606
"10886",2013-07-05,"Eligius",9,5.45454545454545
"10887",2013-07-05,"DeepBit",1,0.606060606060606
"10888",2013-07-05,"ST Mining Corp",1,0.606060606060606
"10889",2013-07-06,"Discus Fish",2,1.0752688172043
"10890",2013-07-06,"Slush",14,7.52688172043011
"10891",2013-07-06,"EclipseMC",6,3.2258064516129
"10892",2013-07-06,"BTC Guild",51,27.4193548387097
"10893",2013-07-06,"ASICMiner",21,11.2903225806452
"10894",2013-07-06,"50BTC.com",32,17.2043010752688
"10895",2013-07-06,"Eligius",10,5.37634408602151
"10896",2013-07-06,"Ozcoin",4,2.1505376344086
"10897",2013-07-06,"Itzod",5,2.68817204301075
"10898",2013-07-06,"BitMinter",8,4.3010752688172
"10899",2013-07-06,"Mineb.tc",13,6.98924731182796
"10900",2013-07-06,"HHTT",3,1.61290322580645
"10901",2013-07-06,"ST Mining Corp",3,1.61290322580645
"10902",2013-07-06,"Unknown",8,4.3010752688172
"10903",2013-07-06,"DeepBit",2,1.0752688172043
"10904",2013-07-06,"p2Pool",1,0.537634408602151
"10905",2013-07-06,"Polmine",2,1.0752688172043
"10906",2013-07-06,"Bitparking",1,0.537634408602151
"10907",2013-07-07,"ASICMiner",30,16.0427807486631
"10908",2013-07-07,"Slush",19,10.1604278074866
"10909",2013-07-07,"BTC Guild",35,18.716577540107
"10910",2013-07-07,"Eligius",9,4.81283422459893
"10911",2013-07-07,"Ozcoin",3,1.60427807486631
"10912",2013-07-07,"Unknown",3,1.60427807486631
"10913",2013-07-07,"Mineb.tc",17,9.09090909090909
"10914",2013-07-07,"50BTC.com",35,18.716577540107
"10915",2013-07-07,"EclipseMC",7,3.74331550802139
"10916",2013-07-07,"BitMinter",6,3.20855614973262
"10917",2013-07-07,"Itzod",2,1.06951871657754
"10918",2013-07-07,"DeepBit",4,2.13903743315508
"10919",2013-07-07,"Discus Fish",8,4.27807486631016
"10920",2013-07-07,"HHTT",4,2.13903743315508
"10921",2013-07-07,"Bitparking",3,1.60427807486631
"10922",2013-07-07,"ST Mining Corp",1,0.53475935828877
"10923",2013-07-07,"Polmine",1,0.53475935828877
"10924",2013-07-08,"BTC Guild",38,20.4301075268817
"10925",2013-07-08,"Slush",20,10.752688172043
"10926",2013-07-08,"50BTC.com",38,20.4301075268817
"10927",2013-07-08,"ASICMiner",37,19.8924731182796
"10928",2013-07-08,"Eligius",8,4.3010752688172
"10929",2013-07-08,"Itzod",2,1.0752688172043
"10930",2013-07-08,"Mineb.tc",12,6.45161290322581
"10931",2013-07-08,"Ozcoin",5,2.68817204301075
"10932",2013-07-08,"BitMinter",7,3.76344086021505
"10933",2013-07-08,"Bitparking",2,1.0752688172043
"10934",2013-07-08,"Discus Fish",4,2.1505376344086
"10935",2013-07-08,"EclipseMC",3,1.61290322580645
"10936",2013-07-08,"HHTT",1,0.537634408602151
"10937",2013-07-08,"ST Mining Corp",2,1.0752688172043
"10938",2013-07-08,"p2Pool",1,0.537634408602151
"10939",2013-07-08,"Unknown",5,2.68817204301075
"10940",2013-07-08,"Polmine",1,0.537634408602151
"10941",2013-07-09,"BTC Guild",47,24.4791666666667
"10942",2013-07-09,"HHTT",2,1.04166666666667
"10943",2013-07-09,"Slush",29,15.1041666666667
"10944",2013-07-09,"ASICMiner",28,14.5833333333333
"10945",2013-07-09,"50BTC.com",27,14.0625
"10946",2013-07-09,"Unknown",7,3.64583333333333
"10947",2013-07-09,"MaxBTC",1,0.520833333333333
"10948",2013-07-09,"Eligius",3,1.5625
"10949",2013-07-09,"Mineb.tc",21,10.9375
"10950",2013-07-09,"Polmine",1,0.520833333333333
"10951",2013-07-09,"BitMinter",7,3.64583333333333
"10952",2013-07-09,"Bitparking",4,2.08333333333333
"10953",2013-07-09,"ST Mining Corp",1,0.520833333333333
"10954",2013-07-09,"EclipseMC",1,0.520833333333333
"10955",2013-07-09,"Satoshi Systems",1,0.520833333333333
"10956",2013-07-09,"p2Pool",2,1.04166666666667
"10957",2013-07-09,"Itzod",4,2.08333333333333
"10958",2013-07-09,"Discus Fish",4,2.08333333333333
"10959",2013-07-09,"Ozcoin",1,0.520833333333333
"10960",2013-07-09,"DeepBit",1,0.520833333333333
"10961",2013-07-10,"Discus Fish",2,1.08108108108108
"10962",2013-07-10,"BTC Guild",47,25.4054054054054
"10963",2013-07-10,"50BTC.com",30,16.2162162162162
"10964",2013-07-10,"EclipseMC",11,5.94594594594595
"10965",2013-07-10,"Mineb.tc",13,7.02702702702703
"10966",2013-07-10,"ASICMiner",30,16.2162162162162
"10967",2013-07-10,"HHTT",6,3.24324324324324
"10968",2013-07-10,"Unknown",7,3.78378378378378
"10969",2013-07-10,"Bitparking",4,2.16216216216216
"10970",2013-07-10,"Eligius",11,5.94594594594595
"10971",2013-07-10,"Slush",16,8.64864864864865
"10972",2013-07-10,"Ozcoin",1,0.540540540540541
"10973",2013-07-10,"p2Pool",1,0.540540540540541
"10974",2013-07-10,"BitMinter",2,1.08108108108108
"10975",2013-07-10,"Polmine",2,1.08108108108108
"10976",2013-07-10,"DeepBit",1,0.540540540540541
"10977",2013-07-10,"ST Mining Corp",1,0.540540540540541
"10978",2013-07-11,"Slush",19,9.74358974358974
"10979",2013-07-11,"BitMinter",7,3.58974358974359
"10980",2013-07-11,"50BTC.com",39,20
"10981",2013-07-11,"ASICMiner",37,18.974358974359
"10982",2013-07-11,"p2Pool",1,0.512820512820513
"10983",2013-07-11,"BTC Guild",43,22.0512820512821
"10984",2013-07-11,"Mineb.tc",14,7.17948717948718
"10985",2013-07-11,"Eligius",8,4.1025641025641
"10986",2013-07-11,"Bitparking",2,1.02564102564103
"10987",2013-07-11,"Discus Fish",5,2.56410256410256
"10988",2013-07-11,"Ozcoin",2,1.02564102564103
"10989",2013-07-11,"Unknown",4,2.05128205128205
"10990",2013-07-11,"Itzod",1,0.512820512820513
"10991",2013-07-11,"EclipseMC",11,5.64102564102564
